product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,category_1,category_2,rating_score,difference_price,user_id,user_name
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,299.0,595.0,0.5,4.0,314.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,296.0,AFGPABA7HWGCWXXWZV5QOIOZY77A,brijendra
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,5395.0,19990.0,0.73,4.4,535.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,14595.0,AHYITN5O5VRJ4GJVYGJW3W6TRM2A,Pratik
B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",559.0,1010.0,0.45,4.1,17325.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,451.0,AG67C3ZJMVIGQPZOJS5PISM3QF6A,Amazon Customer
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",660.0,1100.0,0.4,3.6,91.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,440.0,AGSMOEVIV64A236CLW3B5JHPYQIA,Abhishek
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,419.0,999.0,0.58,4.4,227.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,580.0,AFRQJEYVSY2LOMYVJL5BXH3RP23A,Derrick Angelsz
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",7349.0,10900.0,0.33,4.2,11957.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,3551.0,AFFEO6RPTLDT5MMTV2OVV4H6PEQA,Prakhar gupta
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2899.0,4005.0,0.28,4.3,7140.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,1106.0,AEFJJHEDW3VJRIQANBUZTZNYCOPQ,Harshal Mehta
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1799.0,3295.0,0.45,3.8,687.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,1496.0,AGZT5PONY6EVMJE2FLZV6WDQJ4FA,Bhanu Vardhan
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1474.0,4650.0,0.68,4.1,1045.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,3176.0,AHQCJNQP36RHELFJEJ67R6KZ76CQ,Rajesh
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,15999.0,24500.0,0.35,4.0,11206.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,8501.0,AGYEJRMI35FOWDV7JK76YPMMQDDQ,MANIK SK
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3645.0,6070.0,0.4,4.2,561.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,2425.0,AH4GBZYOUGBQQ2XQQHY6WKQZTIKQ,Niranjan
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,375.0,999.0,0.62,3.6,1988.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,624.0,AEJGEJAGW7MDJMBVY7KB7KBKIYYQ,renpuppypaws
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2976.0,3945.0,0.25,4.2,3740.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,969.0,AEWP2ARX3R62X4MJMBO4JOPOMU7A,Ayushi sharma
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",1099.0,1499.0,0.27,4.1,4401.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,400.0,AHH2JUMVFGEUJXW5SFUOAIRZBVJQ,Kat
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",2575.0,6700.0,0.62,4.2,611.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,4125.0,AEB5LUPJLVMRBV2DQYWOLGIC2OXQ,Krishna Mohan Dubey
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1649.0,2800.0,0.41,3.9,2162.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,1151.0,AEJXPNJR72TG3IKARG3ZCXGKY3UA,Gautam
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,799.0,1699.0,0.53,4.0,97.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,900.0,AFTIMMFTREPXAX7JBY4O4JOW7MSQ,J.S.
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,765.0,970.0,0.21,4.2,6055.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,205.0,AFRT52TVMDMKOXEASI2BPC7TACFA,Moon Tej
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",999.0,1500.0,0.33,4.2,386.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,501.0,AEDPXMYWKEF2FFU4P7JUPNRVWU3A,Aditya sikarwar
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers,587.0,1295.0,0.55,4.1,557.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,708.0,AHPG3AAPVL7HKSID4IPJ5MDAMAJA,P kanaka raju
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers|ColdPressJuicers,12609.0,23999.0,0.47,4.4,2288.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,11390.0,AFBWMQUWPLCXK5D4A35AZBEZVRNA,Ajay
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",699.0,850.0,0.18,4.1,1106.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,151.0,AH6RSKPDRXTY7FU32MGPKOFN4PAQ,Pramod K.
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3799.0,6000.0,0.37,4.2,11935.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,2201.0,AHFXY4LR6WSLCD65WDSXNI3FXMIQ,Lalpi Sektak
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",640.0,1020.0,0.37,4.1,5059.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,380.0,AHLZWB73EYRXKYYJMEGIUMTZ7BYQ,RAM JI GUPTA
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",979.0,1999.0,0.51,3.9,157.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,1020.0,AGBA6KKPYVJU2TU52GK575YXMSCA,Siva
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",5365.0,7445.0,0.28,3.9,3584.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,2080.0,AFLFEMT6PKT5TYRSSFSGKZH76GJQ,Ajinkya M K
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3199.0,3500.0,0.09,4.2,1899.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,301.0,AHEGXONYVJHACY73DVEU4O5AH4SA,iggi
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,979.0,1395.0,0.3,4.2,15252.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,416.0,AGYAPOCHJTBVSKV3GSONJ7VXL3PA,Sivajit barman
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",929.0,2199.0,0.58,3.7,4.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,1270.0,AGZOJCTR6UIB4LRZ4Y7HTXOXSKVA,Sarath RadhaKrishnan
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,3710.0,4330.0,0.14,3.7,1662.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,620.0,AFSJHOXX5LIYZEVAMQ4SXKCYHWQA,Handsome
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2033.0,4295.0,0.53,3.4,422.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,2262.0,AFUAHYLSRN2FHN55BF4DN2KIACBA,sahadev
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",9495.0,18990.0,0.5,4.2,79.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,9495.0,AFGPRRCCLCHA7EEQRXPRLTJPAQ7A,Ravi Yadav
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",7799.0,12500.0,0.38,4.0,5160.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,4701.0,AGZJ7DR6QX66HBTFZ4IRO5RGM6VA,Rahul Sharma
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,949.0,2385.0,0.6,4.1,2311.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,1436.0,AEWYTXQFQRBUHADGAXC4CPPNDBYQ,Shweta Bairagi
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2790.0,4890.0,0.43,3.9,588.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,2100.0,AEGCMA54O4ML7L2XAVP4BCKXBHLQ,Sarathi
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",645.0,1100.0,0.41,4.0,3271.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,455.0,AFSMISGEYDYIP3Z42UTQU4AKOYZQ,Abhishek
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2237.81,3899.0,0.43,3.9,11004.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,1661.19,AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,AAR
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",8699.0,16899.0,0.49,4.2,3195.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,8200.0,AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,Deepak Rai
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)","Home&Kitchen|Heating,Cooling&AirQuality|AirConditioners|Split-SystemAirConditioners",42990.0,75990.0,0.43,4.3,3231.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,33000.0,AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,Shefaz
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,825.0,825.0,0.0,4.0,3246.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,0.0,AGGKMIGXUM3JRNVY7HZ3JHPJ7WTQ,Nilesh P.
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,161.0,300.0,0.46,2.6,24.0,Home & Kitchen,Kitchen  &  HomeAppliances,Below Average,139.0,AFMECPERM2GI2XQJSBWEPZKODISQ,DEEPAK
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,697.0,1499.0,0.54,3.8,144.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,802.0,AETPKXNOTUEX5GH7WL7XQHDR5M7Q,Ayush
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories,688.0,747.0,0.08,4.5,2280.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,59.0,AERFCJ6BOMVO5YW5XM5Z2ESOIK3A,ROHIT A.
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",2199.0,3999.0,0.45,3.5,340.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,1800.0,AGU76WKSU62DUNTPCMTC4FCUNRTQ,Kedar
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",6850.0,11990.0,0.43,3.9,144.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,5140.0,AEOVR6JEQTAC77BXE5AJMWJGG5PA,Haran
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2699.0,3799.0,0.29,4.0,727.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,1100.0,AFIFHW5QMFMTWXNZ2JORBMINL3CQ,Santosh Ghante
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,899.0,1999.0,0.55,4.0,832.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,1100.0,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,KRISHNENDU
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1090.0,2999.0,0.64,3.5,57.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,1909.0,AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,Harindra
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,295.0,599.0,0.51,4.0,1644.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,304.0,AF2EHSXFZWWS2YEN22DV2ZCJDZZA,sangamesh
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,479.0,1999.0,0.76,3.4,1066.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,1520.0,AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,Actual user
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2949.0,4849.0,0.39,4.2,7968.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Above Average,1900.0,AGYEIMSVEDOLA2OV3DIOGX2IMCBA,Shanti lal Gurjar
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",335.0,510.0,0.34,3.8,3195.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,175.0,AFVNMGQ2XHQL55BFESLIHGPCW6LA,Gowthami
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",293.0,499.0,0.41,4.1,1456.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,206.0,AFRUZM3EU3T6M7HFW6MUXQKJBZCQ,Amrut K.
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|StovetopEspressoPots",599.0,1299.0,0.54,4.2,590.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,700.0,AHJB3PWCLPLMFBNCOPP5AM3TSXOQ,chetan tandel
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,499.0,999.0,0.5,4.3,1436.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,500.0,AEXFWMXY2NPLRI3QKEROSZZJWUAA,Mwnzil brahma
B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",849.0,1190.0,0.29,4.2,4184.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,341.0,AHSN2AJ6A7NQLUJMH7YBD6WG7L5Q,Amazon Customer
B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",249.0,400.0,0.38,4.1,693.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,151.0,AHKEHV7YSGK2ZCMEUQYS6LJNURKA,Karthik
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,185.0,599.0,0.69,3.9,1306.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,414.0,AGLZGGJLEO2WGEMX4KZCFNEJX64A,Soumya R.
B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",778.0,999.0,0.22,3.3,8.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,221.0,AHTHJF5RGJRHAKXOHA6Q2ZFKXOWA,sivaramakrishnan c
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeMakerAccessories|MeasuringSpoons",279.0,699.0,0.6,4.3,2326.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,420.0,AF7EOXYL5K36BDP6PXF6K2TL5TPA,shradha nair
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,215.0,1499.0,0.86,3.9,1004.0,Home & Kitchen,Kitchen  &  HomeAppliances,Average,1284.0,AEN7NV2P5WNHM7EXCWWWES43N3PQ,Mohammed Rameezuddin
B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",889.0,1295.0,0.31,4.3,6400.0,Home & Kitchen,Kitchen  &  HomeAppliances,Above Average,406.0,AFFCNMMFC5VPKDGX5FGNODAS6Z6Q,AR
B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1449.0,4999.0,0.71,3.6,63.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,3550.0,AFQJM63Q7OMAP62BP3TB4YQEZAXA,Vivek
B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1190.0,2550.0,0.53,3.8,1181.0,Home & Kitchen,"Heating,  Cooling  &  AirQuality",Average,1360.0,AGN5DA5YJ2ZNRT47PCFQTDEDEHNQ,Riyas R.
